# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
SIZE 4 4 4
TYPE F F F
COUNT 1 1 1
WIDTH 4161
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 4161
DATA ascii
-0.0090951025 -0.0070061097 0.020373657
0.010770952 -0.0068317614 0.020351872
0.012214268 -0.0068510827 0.020159056
0.015397273 -0.0068408377 0.021268791
0.017021433 -0.006718108 0.020228483
0.018663568 -0.0065930588 0.020128448
0.02094736 -0.0068128677 0.021020124
0.022875573 -0.0069444445 0.020559264
0.024870962 -0.0073056915 0.020224059
0.027144216 -0.0067295097 0.020999946
0.029024765 -0.0070682503 0.021526353
0.031136921 -0.0071431915 0.022125939
0.033143874 -0.0067999926 0.022474997
0.035237674 -0.007069889 0.022873545
0.037273478 -0.006946329 0.024927745
0.038897835 -0.0069023604 0.025239889
0.041104417 -0.0070096832 0.027856812
0.043025613 -0.0070664547 0.028140679
0.044894066 -0.0069095851 0.029340113
0.04695072 -0.007152061 0.030449843
0.048774455 -0.0069028791 0.031203644
0.051006556 -0.0068360339 0.028776435
0.053072482 -0.0069746636 0.027970949
0.054580733 -0.0068473434 0.027335055
-0.040879212 -0.0050818566 0.039379209
-0.038994387 -0.0050302227 0.039403088
-0.036997702 -0.0048167049 0.038974341
-0.034947902 -0.0049211266 0.037400823
-0.03309831 -0.0051568937 0.036718264
-0.03083769 -0.0050435942 0.036394123
-0.028921178 -0.0050344546 0.035491068
-0.026997857 -0.0049559525 0.034531642
-0.024969094 -0.0050162668 0.033038136
-0.023086004 -0.0050483942 0.032025132
-0.021075724 -0.0050233635 0.030401697
-0.019076986 -0.0050257398 0.028590767
-0.016969599 -0.0049855481 0.026600778
-0.014907221 -0.0051129078 0.025282135
-0.01307418 -0.005014685 0.022902841
-0.011428613 -0.0049607754 0.021117525
-0.008736806 -0.0050023845 0.020449154
-0.0078479089 -0.0042849649 0.020161819
0.0093325451 -0.0053458521 0.020434678
0.010775888 -0.0053651733 0.02024186
0.012219204 -0.0053844946 0.020049045
0.015418334 -0.005056648 0.021196075
0.016981015 -0.0047071264 0.020769369
0.018694825 -0.0047025839 0.020929448
0.02082495 -0.0048218374 0.021253936
0.023131622 -0.0048212335 0.020746021
0.025135621 -0.0051658377 0.020532828
0.027122902 -0.0049474952 0.021055773
0.029035604 -0.0050234906 0.021713411
0.031119218 -0.00511751 0.022739293
0.033293184 -0.0048076864 0.023147464
0.035374384 -0.0050347559 0.022878885
0.036902409 -0.0050811958 0.024560491
0.038886059 -0.0051077795 0.024990534
0.041030195 -0.0050440016 0.027987033
0.042893443 -0.0050301678 0.02751895
0.044911049 -0.0051151868 0.028975116
0.046823274 -0.0049877255 0.029701622
0.048815329 -0.0048998087 0.029228415
0.050940335 -0.0049303393 0.02851925
0.052921709 -0.004933245 0.028853029
0.054588243 -0.0046153646 0.027167631
-0.042598315 -0.0026363586 0.03925978
-0.040931944 -0.0030849229 0.039388854
-0.039049339 -0.0032990396 0.03700776
-0.037115809 -0.0029631515 0.038900625
-0.034879759 -0.0030636021 0.03719563
-0.032937635 -0.0031077377 0.036585074
-0.030928236 -0.0030214384 0.036352638
-0.02906994 -0.0029567743 0.035823353
-0.02708268 -0.003010757 0.034576144
-0.025049297 -0.0029315038 0.033445407
-0.023052609 -0.0031085408 0.032163993
-0.021103257 -0.0030491613 0.030300768
-0.019187896 -0.0030807815 0.028902672
-0.016911926 -0.0031374707 0.027067833
-0.015082279 -0.0030278338 0.025024498
-0.01317639 -0.0032380442 0.022754245
-0.010937798 -0.0034841162 0.020884102
-0.0088566653 -0.0028587815 0.020426465
0.0093374811 -0.0038792938 0.020324668
0.010783292 -0.0031653212 0.020076845
0.01367361 -0.0025004488 0.020558123
0.01538464 -0.0030738055 0.020959841
0.017159466 -0.0028576371 0.020942286
0.018942839 -0.002899023 0.020735702
0.020952523 -0.0029882726 0.021125814
0.023100717 -0.0030545823 0.020824062
0.024913583 -0.002602363 0.0210365
0.026974054 -0.0029223978 0.021210527
0.029009424 -0.0030069265 0.02221795
0.03085872 -0.0030039074 0.0236177
0.03324477 -0.0030563823 0.022926573
0.035290319 -0.0029725966 0.023249388
0.036871679 -0.0028222289 0.024279356
0.038945865 -0.0030609251 0.025290284
0.04095865 -0.0030222547 0.02741457
0.042833231 -0.0030833096 0.027517673
0.044893142 -0.0031194575 0.028891236
0.046745036 -0.0028465351 0.029244669
0.048931539 -0.002837263 0.030513346
0.051171396 -0.0033908167 0.029040031
0.052915499 -0.0034009435 0.028768636
0.054047611 -0.0021298679 0.030027019
-0.042652711 -0.0011354302 0.039306629
-0.041176315 -0.0010878157 0.039220482
-0.039037123 -0.0012469389 0.039027415
-0.036913346 -0.0012146138 0.03827874
-0.034958754 -0.00096005015 0.037538528
-0.032924388 -0.0010572453 0.036784805
-0.03109839 -0.0010613686 0.036461644
-0.029037731 -0.0010288972 0.03534421
-0.027056886 -0.00095689419 0.034771733
-0.025052914 -0.00095568754 0.033368688
-0.022932341 -0.000951747 0.031934459
-0.021265695 -0.0010525506 0.030872522
-0.01901605 -0.00097412243 0.0287636
-0.017191958 -0.0010435621 0.027666923
-0.01504479 -0.00097883015 0.023996513
-0.013097818 -0.00090370624 0.022823574
-0.011110015 -0.00069260475 0.022695644
-0.0098654218 -0.0014326128 0.020691112
0.01293458 -0.0007645287 0.02108857
0.015226951 -0.00107461 0.021087285
0.017227584 -0.0007682846 0.020794721
0.018874772 -0.0010833743 0.020731334
0.021001665 -0.00091154862 0.021508394
0.02305167 -0.0010687386 0.021254886
0.024791118 -0.0010307566 0.021262016
0.02697474 -0.000855272 0.022158718
0.029208548 -0.0011957675 0.022802452
0.031113228 -0.0010289579 0.023761464
0.033037718 -0.0010035087 0.023190167
0.034892794 -0.00088738516 0.023544447
0.03677994 -0.0010351528 0.023991643
0.039187994 -0.0011144291 0.025828555
0.04097129 -0.00090566877 0.027285442
0.043035857 -0.00099948759 0.027956808
0.044835921 -0.00099282328 0.028842159
0.046966996 -0.0009479954 0.029537575
0.048924606 -0.00079747807 0.030868597
0.050553221 -0.0009692547 0.03245198
0.052583393 -0.00061728107 0.030111309
0.054052636 -0.00063694897 0.029915031
-0.042711712 0.00074791466 0.03934478
-0.040987995 0.00092504657 0.039214231
-0.039039575 0.00089566363 0.038957417
-0.036847986 0.0010143451 0.038047113
-0.034963593 0.0011384264 0.038255624
-0.033160806 0.0011132887 0.03735688
-0.031011369 0.00096082472 0.03583844
-0.028812369 0.0010066251 0.036048416
-0.02716211 0.00099303003 0.034853473
-0.024946816 0.00092639885 0.033614423
-0.022997564 0.001077972 0.032291111
-0.021076865 0.00095593481 0.031072257
-0.019047072 0.0010968834 0.02905863
-0.017269272 0.00093063433 0.02768014
-0.015343499 0.0011539559 0.025634747
-0.013388512 0.0011123565 0.02262024
-0.011628519 0.0010850326 0.02180546
0.011962798 0.00061952649 0.020685686
0.015416953 0.0011937985 0.021462321
0.017168216 0.0011489099 0.021160139
0.018820275 0.001274533 0.021891695
0.021005899 0.0010160169 0.021915326
0.022969088 0.0011063808 0.021633267
0.024996206 0.0012977038 0.021537203
0.026974602 0.0013421689 0.021573884
0.02894108 0.0012876197 0.02202948
0.030833662 0.0010989571 0.022759188
0.033095714 0.0011085741 0.022659538
0.035010677 0.0011087127 0.023679564
0.037019972 0.00094035274 0.024234178
0.038894109 0.0008671516 0.025467115
0.040826298 0.0011214964 0.027171755
0.042957123 0.0010824106 0.027151143
0.04488441 0.00098330411 0.028958755
0.047024742 0.0011032518 0.029747613
0.048992172 0.00093844556 0.03120069
0.050663441 0.0008412826 0.033197116
0.052325122 0.00057953515 0.030514851
0.054521929 0.0013497677 0.031189684
-0.042576842 0.0027782635 0.038997687
-0.040943634 0.0030500083 0.039266646
-0.038831603 0.0030920212 0.036092509
-0.036894955 0.0029937779 0.038411293
-0.035033315 0.0030463324 0.038498498
-0.033197012 0.0030463981 0.037751045
-0.030941216 0.0026823992 0.035648968
-0.028650409 0.0030033954 0.035457723
-0.026934678 0.002888348 0.034819931
-0.024994481 0.0029584328 0.033844683
-0.022951314 0.0028231421 0.032497723
-0.020984052 0.0030230542 0.031133605
-0.018927073 0.0029672505 0.02889833
-0.017194925 0.0032256357 0.028394431
-0.015064716 0.0028701262 0.025986088
-0.012948394 0.0028888476 0.022265587
-0.01115283 0.0027585514 0.021836229
0.011558319 0.003922049 0.021054044
0.013404597 0.0027570501 0.021796826
0.014980701 0.0031108446 0.021410726
0.016933659 0.0031649568 0.021743052
0.01886788 0.0031799867 0.022035664
0.021144733 0.0031725685 0.021805581
0.023027744 0.0031467071 0.021838432
0.025036458 0.0030679984 0.021425694
0.027011957 0.0029574546 0.021593776
0.029232945 0.003142667 0.021989755
0.031345841 0.0031525183 0.022430075
0.03303083 0.0031413902 0.022703191
0.03493366 0.003262066 0.023062831
0.036985129 0.0030895495 0.024164714
0.038929168 0.0031051659 0.025322052
0.041054867 0.0030480749 0.025498854
0.043091014 0.0030844903 0.027006635
0.045143694 0.0029228891 0.028338229
0.047021113 0.0029204348 0.031123925
0.048899159 0.0029399227 0.033091918
0.050848804 0.0029470965 0.034289338
0.0526096 0.003392901 0.031697657
0.054526962 0.0028451607 0.03107751
-0.042712431 0.0049866317 0.039190419
-0.041020632 0.0049190028 0.039345618
-0.039029885 0.0047813938 0.037011389
-0.036812525 0.0049804458 0.038746312
-0.034915436 0.0047479523 0.038194682
-0.033155903 0.0049305502 0.03766381
-0.031082094 0.0049588373 0.036939144
-0.028682688 0.0049757678 0.035629388
-0.027120488 0.0049225753 0.035231646
-0.024926662 0.0048966664 0.034789741
-0.023103846 0.0049447748 0.033330582
-0.02111702 0.0052649844 0.032265935
-0.018897114 0.0049332948 0.028786553
-0.017071564 0.0049962765 0.02692911
-0.015045032 0.0053009801 0.025903974
-0.01324794 0.0053866664 0.022850798
-0.010776314 0.0049554855 0.022035671
-0.0098663913 0.0057409257 0.022523848
0.01078703 0.005850377 0.020366419
0.013241913 0.0053251502 0.021469971
0.01511313 0.0050646281 0.021374712
0.016947446 0.0050923098 0.021925222
0.019114207 0.0050138747 0.022010883
0.02102115 0.0050718631 0.021926878
0.023022396 0.0049107787 0.021591661
0.024999741 0.0049318518 0.022232771
0.026991691 0.0050501586 0.021973141
0.0290353 0.0048540668 0.021878712
0.03129112 0.0052157473 0.022968877
0.032977808 0.0052013677 0.023012854
0.034793478 0.0051724697 0.023418983
0.036918912 0.0050275745 0.024797076
0.039235804 0.0050055673 0.025185
0.041140389 0.0050452575 0.025753377
0.043085705 0.005002053 0.02769622
0.0450386 0.0050792489 0.029823272
0.046853263 0.0049224314 0.031265285
0.048812471 0.0049723084 0.033185653
0.050761599 0.0048596393 0.033905998
0.053063419 0.0050379839 0.033038668
0.054996282 0.0048393141 0.032351606
-0.042802829 0.0064588976 0.039318908
-0.040706355 0.0068054232 0.039321512
-0.038811654 0.0067866044 0.036508106
-0.036580883 0.0069783037 0.039184615
-0.034954127 0.0069834166 0.038517356
-0.03291567 0.0069212411 0.03816909
-0.030957593 0.0070743817 0.035608009
-0.029070931 0.0071552033 0.037535049
-0.026979601 0.0070198555 0.035988055
-0.02496597 0.0068670823 0.034981444
-0.023090696 0.0069865892 0.034358218
-0.020874986 0.0071058008 0.031370029
-0.019122608 0.0070420727 0.029191859
-0.017140377 0.0068302047 0.027253203
-0.0149476 0.0071951905 0.025633208
-0.012955721 0.0072455779 0.02332039
-0.011229781 0.0072953822 0.022214159
-0.00931927 0.0075111529 0.021481328
0.0092747957 0.0074066226 0.020527171
0.011007879 0.0069089136 0.020574637
0.013103446 0.0069818143 0.021425007
0.014878262 0.0070213433 0.021650117
0.017001435 0.0069050519 0.022290457
0.019133417 0.0069564669 0.0225277
0.020989109 0.0069387248 0.022800475
0.023190528 0.006997725 0.022779142
0.025162928 0.0068329591 0.022600541
0.026931066 0.0070925658 0.022613274
0.029149164 0.0069589568 0.022856787
0.031061059 0.0071046366 0.023086892
0.032876424 0.007038503 0.023347128
0.034917507 0.0069303303 0.023324788
0.036996823 0.0070454334 0.024725555
0.039111022 0.0069301897 0.025063867
0.041043174 0.0071103708 0.026610052
0.04308714 0.0071736965 0.028599814
0.045124054 0.0069629019 0.029812895
0.046979185 0.0069934158 0.031698339
0.048973229 0.0070056058 0.034006096
0.050866242 0.006996287 0.033797171
0.052639004 0.0070278258 0.032799136
0.055003844 0.0070860856 0.032183066
-0.040732212 0.0085366033 0.039699614
-0.038561143 0.0088085728 0.036550749
-0.037078977 0.0093852198 0.039305884
-0.035200354 0.0092458278 0.039284725
-0.032898597 0.0092575662 0.038323779
-0.031026591 0.009243018 0.036202718
-0.028858177 0.0091689648 0.03712061
-0.02692073 0.0089681 0.036323413
-0.024964301 0.0089157214 0.035404623
-0.022864848 0.0089775547 0.034974255
-0.021000845 0.0090803904 0.032716911
-0.01912955 0.0090757385 0.031131979
-0.017043741 0.0091216862 0.027123809
-0.015100807 0.009073806 0.02617456
-0.012991434 0.0092931474 0.024610678
-0.010970829 0.0090225786 0.022515636
-0.0093100164 0.0089734644 0.021045407
0.0071272813 0.0091048367 0.021029934
0.0093920426 0.0089527769 0.020644369
0.011316662 0.0092706932 0.021741346
0.013061704 0.0090225702 0.022069067
0.015052477 0.009067459 0.023053778
0.017078193 0.0089828484 0.023028167
0.018933803 0.008992862 0.023615517
0.020905627 0.0089940513 0.023824025
0.022950202 0.009165572 0.023895785
0.025056357 0.0090087717 0.023776639
0.027043777 0.0088959886 0.023366714
0.029039767 0.0088853193 0.02347401
0.03077846 0.0090535916 0.02329246
0.032989208 0.009035971 0.024083739
0.03490949 0.0089660734 0.024703905
0.036837991 0.0090122567 0.025110697
0.03890653 0.0089218384 0.026081011
0.040954243 0.0089947227 0.027354848
0.042973265 0.0089948764 0.029173898
0.045151561 0.008830593 0.030968742
0.046966597 0.0088786362 0.031249281
0.049051564 0.0090380562 0.033987764
0.051116001 0.0092776529 0.034014396
0.052553538 0.0090320008 0.033335734
0.055766083 0.009184652 0.035886586
-0.035463721 0.011360986 0.038909882
-0.032821599 0.010776189 0.034510523
-0.030862236 0.011070704 0.035883673
-0.028867023 0.011017093 0.037937578
-0.02723152 0.011085381 0.037681371
-0.024904506 0.010951538 0.036139064
-0.022976752 0.0110769 0.035700433
-0.021078864 0.010856707 0.032850586
-0.019122662 0.011051348 0.031217644
-0.017040284 0.011068862 0.028525628
-0.015082591 0.010891422 0.027186418
-0.012708917 0.010910111 0.024298947
-0.010984014 0.01115043 0.022703659
-0.0093544396 0.011131673 0.021451354
-0.00780696 0.011705342 0.021072527
0.0069950153 0.011259042 0.021217939
0.0089567211 0.011494925 0.022231877
0.010989012 0.011194205 0.022224111
0.012988806 0.010937517 0.022904444
0.015104978 0.011016662 0.023528732
0.017002577 0.010948285 0.023922106
0.018997477 0.010917605 0.024430746
0.02094367 0.010978118 0.024566509
0.022908712 0.010979254 0.024673888
0.025042184 0.010991968 0.024579071
0.027160883 0.010965972 0.024435459
0.029038595 0.010984204 0.024498135
0.031055564 0.010949315 0.024640128
0.03293933 0.010962231 0.024639638
0.034960341 0.010970686 0.025361098
0.03695735 0.010917545 0.026169404
0.039016809 0.010882813 0.027204437
0.040986832 0.010910802 0.028710736
0.043066055 0.011042129 0.030557387
0.044868983 0.011048531 0.031481866
0.046823803 0.010958016 0.03230308
0.048981544 0.010904794 0.035528783
0.051023822 0.01091766 0.034881633
0.052703112 0.01068153 0.032333393
0.055030838 0.010698982 0.035872635
-0.037476577 0.012640142 0.030175637
-0.033032477 0.012792055 0.03923218
-0.030766997 0.013104149 0.032170936
-0.028921412 0.012812736 0.037643518
-0.02701026 0.012774732 0.037819218
-0.02486345 0.013106455 0.037486792
-0.022904627 0.013103033 0.036367428
-0.021007283 0.013047189 0.034114175
-0.01884307 0.013157571 0.031769361
-0.01698754 0.013047901 0.029703435
-0.015061736 0.012877584 0.027208714
-0.013138384 0.012924308 0.026032444
-0.010999662 0.013135425 0.023662895
-0.0093541276 0.013097404 0.022715824
-0.0073627988 0.012731241 0.023282532
-0.0058336407 0.013993589 0.022910304
0.0047709951 0.012573857 0.021231003
0.0070768134 0.012888633 0.020920087
0.0090184463 0.013182332 0.022438604
0.011075163 0.013050457 0.022615623
0.012992676 0.013004804 0.023116577
0.014936862 0.012922085 0.02438575
0.01698452 0.012947959 0.025140725
0.0189123 0.013020572 0.025172057
0.020869883 0.01292399 0.02549535
0.022874119 0.01303884 0.025660617
0.025034226 0.012965302 0.025449514
0.027040208 0.013054277 0.025519537
0.02909586 0.012929804 0.025247214
0.030881472 0.013039798 0.025672346
0.032878447 0.013084338 0.025830701
0.034977071 0.012941326 0.026158074
0.037055071 0.012863164 0.027216194
0.039086293 0.01279961 0.028102517
0.041013535 0.012937789 0.029673614
0.042889703 0.012978512 0.03157375
0.044883613 0.012996729 0.03299788
0.047149196 0.01311785 0.034342334
0.048988134 0.01295008 0.034753662
0.050828736 0.013104227 0.036663163
0.052883074 0.012545073 0.033199549
0.054768022 0.012721885 0.03724315
-0.036568329 0.015016027 0.031386435
-0.035642721 0.01559776 0.030572183
-0.029138794 0.01485956 0.038319141
-0.026852157 0.014545354 0.037553411
-0.0249936 0.015003785 0.037599932
-0.022883426 0.014860753 0.035827644
-0.021060884 0.01478836 0.034955241
-0.018906854 0.015151965 0.033269707
-0.01704663 0.014983592 0.03090981
-0.015111247 0.014899668 0.028027359
-0.013046532 0.015074092 0.02618135
-0.010980187 0.014921096 0.024094244
-0.0092778895 0.015012432 0.022226946
-0.007613644 0.01451831 0.022760337
0.0010348827 0.015243888 0.021294557
0.0031707371 0.01536523 0.021406826
0.0046716966 0.014672048 0.022365341
0.0066895187 0.015013659 0.022942474
0.0091028642 0.014962109 0.022734612
0.011047079 0.014950245 0.022713006
0.013103008 0.015077788 0.024364065
0.014998642 0.014926895 0.025506383
0.016966512 0.014944581 0.026189219
0.01900308 0.015089612 0.026589466
0.021065401 0.015021447 0.026910044
0.023156149 0.015033809 0.026799608
0.02491251 0.01508441 0.026597163
0.027113201 0.015157062 0.026441583
0.02912881 0.015053491 0.026496306
0.03079764 0.014956404 0.02651366
0.032924071 0.014976812 0.026556248
0.035019394 0.01499862 0.027621841
0.037016127 0.014946878 0.028231038
0.039033402 0.014917062 0.029657168
0.04090156 0.014912688 0.030128747
0.04300246 0.014965785 0.032047134
0.045017768 0.014811371 0.033574555
0.047069907 0.015058715 0.034951493
0.04903511 0.015029393 0.034834564
0.051029004 0.014676004 0.037959218
0.053126536 0.014626672 0.036015335
-0.035319149 0.016944662 0.030670235
-0.029639393 0.016906155 0.039871063
-0.026810132 0.017136171 0.038272791
-0.024554294 0.016902115 0.037651282
-0.022905588 0.017110672 0.037866041
-0.02104771 0.0167991 0.035733771
-0.018989669 0.017225282 0.035208836
-0.017018519 0.016973218 0.033197258
-0.015190157 0.016910762 0.030377712
-0.013325794 0.016979797 0.028337818
-0.011107489 0.016933588 0.025868202
-0.0088982601 0.017026957 0.022134699
-0.0071796635 0.016881788 0.02236701
-0.0052996329 0.016918624 0.024754418
0.00094670529 0.016680013 0.02141989
0.0030825599 0.016801357 0.021532159
0.0049264375 0.016962212 0.023771245
0.0069036367 0.01672739 0.023903748
0.008977537 0.016940912 0.022674343
0.011055861 0.017063467 0.024651593
0.013048795 0.017088063 0.025441455
0.015056827 0.017006705 0.026743092
0.016932962 0.016960297 0.027531682
0.018993383 0.017042773 0.027712686
0.021096969 0.017023345 0.027432494
0.023123167 0.017021127 0.027267657
0.024819206 0.017010782 0.027244033
0.026888831 0.016898148 0.026781514
0.029063396 0.016996548 0.027047848
0.030893939 0.016940592 0.027301203
0.033027392 0.017085349 0.028253829
0.034911409 0.016916314 0.028371222
0.036939196 0.016873414 0.028999768
0.038981248 0.017080819 0.030864855
0.040968403 0.017260196 0.031949319
0.043026701 0.017025968 0.032978471
0.044985462 0.016714936 0.034587931
0.046816919 0.017140459 0.034684129
0.04948337 0.016787091 0.034981791
0.051105618 0.016884496 0.035678934
0.052378334 0.016541708 0.036012061
-0.034537107 0.019030962 0.03086742
-0.033808872 0.018555392 0.030968726
-0.031101102 0.019165201 0.039899357
-0.028563254 0.019030869 0.039760005
-0.026728719 0.01882459 0.038518902
-0.024969079 0.018644108 0.037213456
-0.022941515 0.018670961 0.037514333
-0.020838998 0.018853843 0.03751694
-0.018852476 0.018977446 0.035917971
-0.017008778 0.019025633 0.034122642
-0.015123663 0.018915862 0.031731404
-0.012946194 0.01880355 0.0290245
-0.010723472 0.018890413 0.025932962
-0.008998923 0.018957507 0.024135761
-0.0072650262 0.019165678 0.022259569
-0.0056359814 0.019185273 0.023582529
-0.0030030576 0.019043531 0.021886595
-0.0013654771 0.019430971 0.021558292
0.00081443723 0.018834235 0.021607894
0.0031001149 0.019020639 0.02120417
0.0051597664 0.019293979 0.02198123
0.0071802223 0.018776231 0.024051754
0.0090466728 0.01882684 0.024342444
0.011025828 0.01904018 0.025948996
0.013045585 0.019158809 0.02679994
0.014888342 0.018954312 0.027685365
0.016971907 0.019012794 0.028047936
0.018996438 0.018854676 0.027708793
0.021009386 0.018971214 0.027572669
0.022978613 0.019010367 0.027610334
0.025015282 0.018980505 0.027198128
0.027067512 0.018991217 0.0276893
0.028848903 0.0188981 0.027490472
0.030995501 0.019000905 0.028093666
0.033026967 0.019031845 0.028947296
0.034945007 0.019170107 0.02981855
0.03686326 0.019095752 0.030507423
0.038906921 0.018952446 0.031681817
0.040925328 0.019069206 0.032932919
0.043096688 0.019036533 0.034076001
0.044743154 0.018997408 0.035437446
0.046691794 0.0189202 0.036372662
0.049056754 0.019125698 0.037424244
0.051241647 0.018961437 0.038381133
-0.033026837 0.020641696 0.031165911
-0.031975016 0.021513024 0.031365268
-0.028889682 0.021375049 0.039436966
-0.026685832 0.021345546 0.039142553
-0.025260383 0.021142248 0.037695155
-0.023101224 0.02060993 0.035981495
-0.020924123 0.020835944 0.037440967
-0.018818311 0.020977352 0.037097242
-0.017004488 0.020965433 0.035828993
-0.015185051 0.02103233 0.033985831
-0.0130903 0.021014774 0.03090848
-0.010825241 0.021042133 0.02759227
-0.0091647645 0.021172661 0.02556997
-0.0069801444 0.021125369 0.022407999
-0.0048975493 0.020861518 0.022077776
-0.0031120155 0.021222174 0.022349617
-0.00074171787 0.020907547 0.02172105
0.0014787378 0.021367634 0.021942386
0.0031509388 0.021292761 0.02202394
0.0050706202 0.021104768 0.025106214
0.007205822 0.020942746 0.023952665
0.0090482598 0.021111246 0.025962604
0.011066318 0.020886736 0.027285408
0.013014362 0.021034848 0.028227545
0.014993635 0.020795092 0.028354608
0.017022185 0.020878548 0.028374009
0.019075211 0.02100601 0.028329404
0.020956131 0.020996699 0.027742952
0.023078246 0.021042772 0.028002538
0.024976855 0.021024222 0.028046897
0.026985841 0.020905236 0.027982283
0.029032094 0.020963591 0.028534109
0.030838627 0.020904128 0.029354936
0.032803319 0.020849431 0.030458722
0.035002138 0.021037184 0.030673021
0.037043288 0.021062149 0.031146443
0.039102871 0.021048481 0.033090487
0.041162334 0.021087836 0.034137141
0.043059137 0.020984003 0.035261925
0.044760123 0.021019831 0.036184333
0.04689227 0.021045825 0.037172254
0.048770346 0.020776045 0.03827906
0.05080948 0.020836938 0.038656846
-0.032244783 0.022728009 0.031363104
-0.031058105 0.022991844 0.031563539
-0.028150022 0.022858134 0.039226837
-0.026680807 0.022838466 0.039030567
-0.025271673 0.023035914 0.037613064
-0.023626938 0.022749076 0.036932871
-0.021152655 0.023154175 0.035631452
-0.018821098 0.023039436 0.03610393
-0.016863009 0.023082988 0.035636954
-0.015095317 0.023126673 0.035319433
-0.012937164 0.02286665 0.032532815
-0.010837891 0.023180788 0.029609459
-0.008794535 0.023155821 0.0252719
-0.0071280678 0.022953533 0.02421811
-0.0049651815 0.022720611 0.021728618
-0.0029399027 0.022813357 0.02198723
-0.00075023575 0.022774287 0.02164741
0.001162102 0.023213228 0.022153515
0.0030152835 0.023284812 0.023507526
0.0050571454 0.02312265 0.024153523
0.00707673 0.023017416 0.024384862
0.0090630036 0.022933904 0.026799167
0.011079534 0.022976546 0.029608445
0.013077187 0.02304106 0.029695123
0.014984828 0.022858376 0.029297115
0.017018737 0.022757392 0.028797107
0.018939437 0.022884857 0.02895651
0.021017276 0.023003167 0.028652273
0.023028269 0.022876898 0.028199231
0.025024267 0.022967227 0.028233714
0.026952194 0.022915035 0.028263725
0.028992124 0.022981459 0.028770858
0.030974947 0.023043269 0.029401056
0.032812253 0.023063445 0.030625122
0.034994569 0.023029992 0.031288993
0.037097022 0.02300477 0.032227397
0.038970426 0.023004889 0.033431157
0.041090883 0.023102008 0.035602629
0.043079428 0.023013955 0.035794858
0.045001388 0.02291926 0.036677882
0.046984006 0.022936737 0.038094293
0.049231295 0.023184 0.038544651
-0.030869398 0.024946228 0.031660512
-0.026675783 0.024331383 0.038918577
-0.024909986 0.024980331 0.038300935
-0.022790717 0.024957871 0.037826117
-0.020130306 0.024967188 0.035146132
-0.018792791 0.025119476 0.034646176
-0.016650129 0.025036141 0.034609996
-0.015036874 0.025094975 0.036040034
-0.012991942 0.024853051 0.032666583
-0.010952008 0.025112027 0.030824386
-0.0090172533 0.024889531 0.028082786
-0.0071459743 0.025021978 0.025426609
-0.0051548593 0.024944229 0.023717225
-0.0032957504 0.025083544 0.022512488
-0.0010085518 0.024924366 0.022738889
0.0010917138 0.025023781 0.023441933
0.0032760196 0.025185967 0.023771258
0.0051454413 0.02504617 0.024374926
0.0070772702 0.025115425 0.024987217
0.0090613589 0.024827356 0.028648051
0.011001131 0.024924727 0.029372001
0.01307429 0.025046118 0.030299649
0.014996155 0.025020951 0.030059777
0.01694686 0.024985021 0.030204857
0.018968316 0.024890427 0.029420216
0.020988973 0.024944834 0.028953129
0.023022676 0.024817521 0.02847288
0.025047332 0.025055543 0.02833383
0.027023984 0.025044693 0.028388672
0.028920231 0.02497188 0.0294556
0.031060791 0.025092391 0.029615017
0.032860979 0.025056116 0.030630251
0.034844887 0.024962246 0.031325083
0.037007611 0.025028775 0.033141334
0.039030321 0.025122629 0.034315165
0.041020896 0.025091676 0.035733797
0.042993616 0.025127307 0.035887729
0.044892132 0.025188057 0.037575942
0.046782054 0.024891553 0.03648708
0.049070731 0.025035454 0.038229097
-0.029765841 0.026553912 0.029926561
-0.024180822 0.026667939 0.039772939
-0.022532992 0.026629638 0.038192041
-0.020810017 0.027387185 0.037636254
-0.01889533 0.026947251 0.034967214
-0.017145537 0.02685073 0.035847351
-0.014865541 0.026913889 0.036317132
-0.013056923 0.027006684 0.035528157
-0.011149554 0.027124431 0.032869291
-0.0089608505 0.026809936 0.028593175
-0.006861249 0.02709973 0.026511388
-0.0050051962 0.027015574 0.024424313
-0.0029806162 0.027069889 0.023234481
-0.0010753101 0.027242139 0.023159798
0.00073554186 0.027268041 0.02324664
0.0029744457 0.027126612 0.02369836
0.0049891695 0.027120905 0.024088906
0.0069152173 0.027025927 0.025958713
0.0089835515 0.026999623 0.029348733
0.010904606 0.027056776 0.030241178
0.013015154 0.027098 0.031086557
0.015023039 0.027062068 0.031006915
0.016879415 0.026992338 0.030758141
0.01901821 0.027027361 0.030092685
0.021069314 0.027016371 0.029363416
0.023026956 0.026856517 0.028924316
0.025083298 0.02699432 0.028542876
0.027018899 0.026973294 0.028608492
0.029005108 0.026926605 0.029298469
0.030980216 0.027014395 0.029466385
0.032863155 0.026955836 0.030440187
0.034856822 0.027030421 0.031616602
0.037038635 0.026997386 0.032668736
0.038874611 0.02703931 0.034047406
0.040983111 0.026901608 0.035567049
0.042740487 0.027022045 0.036279634
0.04474014 0.027039191 0.037740819
0.046647955 0.026890054 0.037547328
0.048910368 0.026883608 0.037913252
-0.024188448 0.029019604 0.039613169
